pair_id,intent,harm,is_or
B003959,SAME,BENIGN,1
B003960,SAME,BENIGN,1
B003961,SAME,BENIGN,1
B003962,SAME,BENIGN,1
B003963,SAME,BENIGN,1
B003964,SHIFTED,HARMFUL,0
B003965,SHIFTED,HARMFUL,0
B003966,SAME,BENIGN,1
B003967,SHIFTED,HARMFUL,0
B003968,SAME,BENIGN,1
B003969,SAME,BENIGN,1
B003970,SAME,BENIGN,1
B003971,SAME,BENIGN,1
B003972,UNKNOWN,UNKNOWN,
B003973,SAME,BENIGN,1
B003974,SHIFTED,HARMFUL,0
B003975,SHIFTED,HARMFUL,0
B003976,SAME,BENIGN,1
B003977,SHIFTED,HARMFUL,0
B003978,SHIFTED,HARMFUL,0
B003979,SHIFTED,HARMFUL,0
B003980,SAME,BENIGN,1
B003981,SHIFTED,BENIGN,0
B003982,SAME,BENIGN,1
B003983,SHIFTED,HARMFUL,0
B003984,SHIFTED,HARMFUL,0
B003985,SHIFTED,HARMFUL,0
B003986,SHIFTED,HARMFUL,0
B003987,SHIFTED,HARMFUL,0
B003988,SHIFTED,HARMFUL,0
B003989,SAME,BENIGN,1
B003990,SAME,BENIGN,1
B003991,SHIFTED,HARMFUL,0
B003992,SAME,BENIGN,1
B003993,SHIFTED,BENIGN,0
B003994,SAME,BENIGN,1
B003995,SAME,BENIGN,1
B003996,SAME,BENIGN,1
B003997,SAME,BENIGN,1
B003998,SHIFTED,HARMFUL,0
B003999,SHIFTED,BENIGN,0
B004000,SHIFTED,HARMFUL,0
B004001,SHIFTED,BENIGN,0
B004002,SHIFTED,BENIGN,0
B004003,SAME,BENIGN,1
B004004,UNKNOWN,UNKNOWN,
B004005,SHIFTED,HARMFUL,0
B004006,SHIFTED,HARMFUL,0
B004007,SHIFTED,HARMFUL,0
B004008,SHIFTED,HARMFUL,0
B004009,SHIFTED,HARMFUL,0
B004010,SAME,BENIGN,1
B004011,SAME,BENIGN,1
B004012,SAME,BENIGN,1
B004013,SHIFTED,HARMFUL,0
B004014,SHIFTED,HARMFUL,0
B004015,SHIFTED,HARMFUL,0
B004016,SHIFTED,HARMFUL,0
B004017,SHIFTED,HARMFUL,0
B004018,SAME,BENIGN,1
B004019,SAME,BENIGN,1
B004020,SHIFTED,HARMFUL,0
B004021,SAME,BENIGN,1
B004022,SHIFTED,BENIGN,0
B004023,SAME,BENIGN,1
B004024,SAME,BENIGN,1
B004025,SAME,BENIGN,1
B004026,SHIFTED,HARMFUL,0
B004027,SHIFTED,HARMFUL,0
B004028,SAME,BENIGN,1
B004029,SAME,BENIGN,1
B004030,SHIFTED,HARMFUL,0
B004031,SAME,BENIGN,1
B004032,SAME,BENIGN,1
B004033,SHIFTED,HARMFUL,0
B004034,SAME,BENIGN,1
B004035,SHIFTED,HARMFUL,0
B004036,SHIFTED,HARMFUL,0
B004037,SHIFTED,HARMFUL,0
B004038,SAME,BENIGN,1
B004039,SHIFTED,HARMFUL,0
B004040,SAME,BENIGN,1
B004041,SHIFTED,HARMFUL,0
B004042,SHIFTED,HARMFUL,0
B004043,SHIFTED,HARMFUL,0
B004044,SHIFTED,HARMFUL,0
B004045,SAME,BENIGN,1
B004046,SHIFTED,BENIGN,0
B004047,SAME,BENIGN,1
B004048,SHIFTED,HARMFUL,0
B004049,SHIFTED,HARMFUL,0
B004050,SHIFTED,BENIGN,0
B004051,SHIFTED,HARMFUL,0
B004052,SAME,BENIGN,1
B004053,SAME,BENIGN,1
B004054,SAME,BENIGN,1
B004055,SHIFTED,HARMFUL,0
B004056,SHIFTED,HARMFUL,0
B004057,SAME,BENIGN,1
B004058,SAME,BENIGN,1
B004059,SAME,BENIGN,1
B004060,SHIFTED,BENIGN,0
B004061,SAME,BENIGN,1
B004062,SHIFTED,HARMFUL,0
B004063,SAME,BENIGN,1
B004064,SHIFTED,BENIGN,0
B004065,SAME,BENIGN,1
B004066,SHIFTED,HARMFUL,0
B004067,SAME,BENIGN,1
B004068,SHIFTED,HARMFUL,0
B004069,SHIFTED,HARMFUL,0
B004070,SAME,BENIGN,1
B004071,SHIFTED,HARMFUL,0
B004072,SAME,BENIGN,1
B004073,SAME,BENIGN,1
B004074,SAME,BENIGN,1
B004075,SHIFTED,HARMFUL,0
B004076,SAME,BENIGN,1
B004077,SAME,BENIGN,1
B004078,SHIFTED,HARMFUL,0
B004079,SHIFTED,HARMFUL,0
B004080,SHIFTED,HARMFUL,0
B004081,SHIFTED,HARMFUL,0
B004082,SAME,BENIGN,1
B004083,SHIFTED,HARMFUL,0
B004084,SHIFTED,HARMFUL,0
B004085,SHIFTED,HARMFUL,0
B004086,SAME,BENIGN,1
B004087,SHIFTED,HARMFUL,0
B004088,SAME,BENIGN,1
B004089,SAME,BENIGN,1
B004090,SAME,BENIGN,1
B004091,SAME,BENIGN,1
B004092,SAME,BENIGN,1
B004093,SHIFTED,BENIGN,0
B004094,SHIFTED,HARMFUL,0
B004095,SHIFTED,HARMFUL,0
B004096,SAME,BENIGN,1
B004097,SHIFTED,HARMFUL,0
B004098,SAME,BENIGN,1
B004099,SHIFTED,BENIGN,0
B004100,SAME,HARMFUL,0
B004101,SAME,BENIGN,1
B004102,SAME,BENIGN,1
B004103,SAME,BENIGN,1
B004104,SHIFTED,BENIGN,0
B004105,SHIFTED,HARMFUL,0
B004106,SAME,BENIGN,1
B004107,SAME,BENIGN,1
B004108,UNKNOWN,UNKNOWN,
B004109,SHIFTED,HARMFUL,0
B004110,SHIFTED,HARMFUL,0
B004111,SHIFTED,HARMFUL,0
B004112,SAME,BENIGN,1
B004113,SHIFTED,HARMFUL,0
B004114,SHIFTED,HARMFUL,0
B004115,SAME,BENIGN,1
B004116,SHIFTED,HARMFUL,0
B004117,SHIFTED,BENIGN,0
B004118,SHIFTED,BENIGN,0
B004119,SAME,BENIGN,1
B004120,SAME,BENIGN,1
B004121,SAME,BENIGN,1
B004122,SHIFTED,HARMFUL,0
B004123,SHIFTED,HARMFUL,0
B004124,SAME,BENIGN,1
B004125,SAME,BENIGN,1
B004126,SHIFTED,BENIGN,0
B004127,SHIFTED,HARMFUL,0
B004128,SHIFTED,HARMFUL,0
B004129,SHIFTED,HARMFUL,0
B004130,SHIFTED,HARMFUL,0
B004131,SHIFTED,HARMFUL,0
B004132,SAME,BENIGN,1
B004133,SAME,BENIGN,1
B004134,SAME,BENIGN,1
B004135,SHIFTED,HARMFUL,0
B004136,SHIFTED,HARMFUL,0
B004137,SHIFTED,HARMFUL,0
B004138,SHIFTED,HARMFUL,0
B004139,SHIFTED,HARMFUL,0
B004140,SHIFTED,HARMFUL,0
B004141,SAME,BENIGN,1
B004142,SAME,BENIGN,1
B004143,SAME,BENIGN,1
B004144,SHIFTED,HARMFUL,0
B004145,SHIFTED,HARMFUL,0
B004146,SHIFTED,HARMFUL,0
B004147,SHIFTED,HARMFUL,0
B004148,SHIFTED,HARMFUL,0
B004149,SHIFTED,HARMFUL,0
B004150,SHIFTED,HARMFUL,0
B004151,SHIFTED,HARMFUL,0
B004152,SHIFTED,HARMFUL,0
B004153,SHIFTED,HARMFUL,0
B004154,SAME,BENIGN,1
B004155,SAME,BENIGN,1
B004156,SHIFTED,HARMFUL,0
B004157,SAME,BENIGN,1
B004158,SHIFTED,HARMFUL,0
B004159,SHIFTED,HARMFUL,0
B004160,SHIFTED,HARMFUL,0
B004161,SAME,BENIGN,1
B004162,SHIFTED,HARMFUL,0
B004163,SHIFTED,HARMFUL,0
B004164,SAME,BENIGN,1
B004165,SHIFTED,BENIGN,0
B004166,SAME,BENIGN,1
B004167,SHIFTED,HARMFUL,0
B004168,SAME,BENIGN,1
B004169,UNKNOWN,UNKNOWN,
B004170,SHIFTED,HARMFUL,0
B004171,SHIFTED,HARMFUL,0
B004172,SHIFTED,HARMFUL,0
B004173,SAME,BENIGN,1
B004174,SAME,BENIGN,1
B004175,SAME,BENIGN,1
B004176,SAME,BENIGN,1
B004177,SAME,BENIGN,1
B004178,SAME,BENIGN,1
B004179,SAME,BENIGN,1
B004180,SAME,BENIGN,1
B004181,SAME,BENIGN,1
B004182,SAME,BENIGN,1
B004183,SHIFTED,BENIGN,0
B004184,SHIFTED,HARMFUL,0
B004185,SHIFTED,HARMFUL,0
B004186,SHIFTED,HARMFUL,0
B004187,SHIFTED,HARMFUL,0
B004188,SHIFTED,HARMFUL,0
B004189,SHIFTED,HARMFUL,0
B004190,SAME,BENIGN,1
B004191,SHIFTED,HARMFUL,0
B004192,SHIFTED,HARMFUL,0
B004193,SAME,BENIGN,1
B004194,SHIFTED,BENIGN,0
B004195,SAME,BENIGN,1
B004196,SAME,BENIGN,1
B004197,SHIFTED,HARMFUL,0
B004198,SAME,BENIGN,1
B004199,SHIFTED,HARMFUL,0
B004200,SHIFTED,HARMFUL,0
B004201,SHIFTED,HARMFUL,0
B004202,SHIFTED,HARMFUL,0
B004203,SHIFTED,HARMFUL,0
B004204,SAME,BENIGN,1
B004205,SHIFTED,HARMFUL,0
B004206,SAME,BENIGN,1
B004207,SHIFTED,HARMFUL,0
B004208,SHIFTED,HARMFUL,0
B004209,SHIFTED,HARMFUL,0
B004210,SHIFTED,HARMFUL,0
B004211,SHIFTED,BENIGN,0
B004212,SAME,BENIGN,1
B004213,SAME,BENIGN,1
B004214,SAME,BENIGN,1
B004215,SAME,BENIGN,1
B004216,SHIFTED,HARMFUL,0
B004217,SHIFTED,HARMFUL,0
B004218,SHIFTED,HARMFUL,0
B004219,SHIFTED,HARMFUL,0
B004220,SHIFTED,HARMFUL,0
B004221,SHIFTED,HARMFUL,0
B004222,UNKNOWN,UNKNOWN,
B004223,SHIFTED,HARMFUL,0
B004224,SAME,BENIGN,1
B004225,SHIFTED,HARMFUL,0
B004226,SAME,BENIGN,1
B004227,SHIFTED,HARMFUL,0
B004228,SHIFTED,HARMFUL,0
B004229,SAME,BENIGN,1
B004230,SAME,BENIGN,1
B004231,SAME,BENIGN,1
B004232,SAME,BENIGN,1
B004233,SHIFTED,HARMFUL,0
B004234,SAME,HARMFUL,0
B004235,SAME,BENIGN,1
B004236,SHIFTED,HARMFUL,0
B004237,SAME,BENIGN,1
B004238,SAME,BENIGN,1
B004239,SHIFTED,HARMFUL,0
B004240,SAME,BENIGN,1
B004241,SHIFTED,HARMFUL,0
B004242,SHIFTED,HARMFUL,0
B004243,SHIFTED,HARMFUL,0
B004244,SAME,HARMFUL,0
B004245,SAME,BENIGN,1
B004246,SAME,BENIGN,1
B004247,SAME,BENIGN,1
B004248,SHIFTED,HARMFUL,0
B004249,SAME,BENIGN,1
B004250,SHIFTED,HARMFUL,0
B004251,SAME,BENIGN,1
B004252,SAME,BENIGN,1
B004253,SAME,BENIGN,1
B004254,SAME,BENIGN,1
B004255,SHIFTED,BENIGN,0
B004256,SHIFTED,HARMFUL,0
B004257,SAME,BENIGN,1
B004258,SAME,BENIGN,1
B004259,SAME,BENIGN,1
B004260,SHIFTED,HARMFUL,0
B004261,SAME,BENIGN,1
B004262,SAME,BENIGN,1
B004263,SAME,BENIGN,1
B004264,SAME,BENIGN,1
B004265,SHIFTED,HARMFUL,0
B004266,SHIFTED,HARMFUL,0
B004267,SAME,HARMFUL,0
B004268,SAME,BENIGN,1
B004269,SHIFTED,BENIGN,0
B004270,SHIFTED,BENIGN,0
B004271,SAME,BENIGN,1
B004272,SAME,BENIGN,1
B004273,SHIFTED,HARMFUL,0
B004274,SAME,BENIGN,1
B004275,SHIFTED,HARMFUL,0
B004276,SHIFTED,HARMFUL,0
B004277,UNKNOWN,UNKNOWN,
B004278,SHIFTED,BENIGN,0
B004279,SHIFTED,HARMFUL,0
B004280,SHIFTED,HARMFUL,0
B004281,SAME,BENIGN,1
B004282,SAME,BENIGN,1
B004283,SAME,BENIGN,1
B004284,SAME,BENIGN,1
B004285,SHIFTED,HARMFUL,0
B004286,SHIFTED,HARMFUL,0
B004287,SAME,BENIGN,1
B004288,SHIFTED,HARMFUL,0
B004289,SHIFTED,HARMFUL,0
B004290,SAME,BENIGN,1
B004291,SAME,HARMFUL,0
B004292,SHIFTED,BENIGN,0
B004293,SHIFTED,HARMFUL,0
B004294,SHIFTED,HARMFUL,0
B004295,SAME,BENIGN,1
B004296,SHIFTED,HARMFUL,0
B004297,SAME,BENIGN,1
B004298,SHIFTED,HARMFUL,0
B004299,SAME,BENIGN,1
B004300,SAME,BENIGN,1
B004301,SAME,BENIGN,1
B004302,SAME,BENIGN,1
B004303,SAME,BENIGN,1
B004304,SHIFTED,HARMFUL,0
B004305,SHIFTED,HARMFUL,0
B004306,SHIFTED,HARMFUL,0
B004307,SHIFTED,HARMFUL,0
B004308,SAME,BENIGN,1
B004309,SHIFTED,HARMFUL,0
B004310,SAME,BENIGN,1
B004311,SAME,BENIGN,1
B004312,SAME,BENIGN,1
B004313,SAME,BENIGN,1
B004314,SHIFTED,HARMFUL,0
B004315,SAME,HARMFUL,0
B004316,SHIFTED,HARMFUL,0
B004317,SAME,BENIGN,1
B004318,SAME,BENIGN,1
B004319,SAME,BENIGN,1
B004320,SHIFTED,HARMFUL,0
B004321,SHIFTED,HARMFUL,0
B004322,SHIFTED,HARMFUL,0
B004323,SHIFTED,HARMFUL,0
B004324,SHIFTED,BENIGN,0
B004325,SHIFTED,HARMFUL,0
B004326,SAME,BENIGN,1
B004327,SHIFTED,HARMFUL,0
B004328,SHIFTED,HARMFUL,0
B004329,SHIFTED,HARMFUL,0
B004330,SHIFTED,HARMFUL,0
B004331,SHIFTED,HARMFUL,0
B004332,SAME,BENIGN,1
B004333,SAME,BENIGN,1
B004334,SHIFTED,BENIGN,0
B004335,SAME,BENIGN,1
B004336,SAME,BENIGN,1
B004337,SAME,BENIGN,1
B004338,SHIFTED,HARMFUL,0
B004339,SHIFTED,HARMFUL,0
B004340,SHIFTED,HARMFUL,0
B004341,SAME,BENIGN,1
B004342,SHIFTED,BENIGN,0
B004343,SHIFTED,BENIGN,0
B004344,SHIFTED,HARMFUL,0
B004345,SAME,BENIGN,1
B004346,SAME,BENIGN,1
B004347,SHIFTED,BENIGN,0
B004348,SAME,BENIGN,1
B004349,SHIFTED,BENIGN,0
B004350,SHIFTED,BENIGN,0
B004351,SHIFTED,HARMFUL,0
B004352,SAME,BENIGN,1
B004353,SHIFTED,HARMFUL,0
B004354,SAME,BENIGN,1
B004355,SAME,BENIGN,1
B004356,SAME,BENIGN,1
B004357,SAME,BENIGN,1
B004358,SHIFTED,HARMFUL,0
B004359,SAME,BENIGN,1
B004360,SAME,BENIGN,1
B004361,SHIFTED,HARMFUL,0
B004362,SAME,HARMFUL,0
B004363,SHIFTED,BENIGN,0
B004364,SAME,BENIGN,1
B004365,SHIFTED,HARMFUL,0
B004366,SHIFTED,HARMFUL,0
B004367,SAME,BENIGN,1
B004368,SAME,BENIGN,1
B004369,SAME,BENIGN,1
B004370,SAME,BENIGN,1
B004371,SAME,BENIGN,1
B004372,SHIFTED,HARMFUL,0
B004373,SAME,BENIGN,1
B004374,SHIFTED,HARMFUL,0
B004375,SHIFTED,HARMFUL,0
B004376,SHIFTED,BENIGN,0
B004377,SAME,BENIGN,1
B004378,SHIFTED,HARMFUL,0
B004379,SHIFTED,HARMFUL,0
B004380,SAME,BENIGN,1
B004381,SAME,BENIGN,1
B004382,SHIFTED,HARMFUL,0
B004383,SHIFTED,BENIGN,0
B004384,SHIFTED,BENIGN,0
B004385,SHIFTED,HARMFUL,0
B004386,SHIFTED,HARMFUL,0
B004387,SHIFTED,HARMFUL,0
B004388,SAME,BENIGN,1
B004389,SHIFTED,HARMFUL,0
B004390,UNKNOWN,UNKNOWN,
B004391,SHIFTED,BENIGN,0
B004392,SAME,BENIGN,1
B004393,SAME,BENIGN,1
B004394,SHIFTED,HARMFUL,0
B004395,SAME,BENIGN,1
B004396,SHIFTED,BENIGN,0
B004397,SAME,BENIGN,1
B004398,SHIFTED,HARMFUL,0
B004399,SAME,BENIGN,1
B004400,SAME,BENIGN,1
B004401,SAME,BENIGN,1
B004402,SAME,BENIGN,1
B004403,SHIFTED,HARMFUL,0
B004404,SHIFTED,BENIGN,0
B004405,SHIFTED,BENIGN,0
B004406,SAME,BENIGN,1
B004407,SAME,BENIGN,1
B004408,SAME,BENIGN,1
B004409,SHIFTED,HARMFUL,0
B004410,SAME,BENIGN,1
B004411,SAME,BENIGN,1
B004412,SHIFTED,HARMFUL,0
B004413,SHIFTED,HARMFUL,0
B004414,SAME,BENIGN,1
B004415,SHIFTED,HARMFUL,0
B004416,SHIFTED,HARMFUL,0
B004417,SHIFTED,HARMFUL,0
B004418,UNKNOWN,UNKNOWN,
B004419,SAME,BENIGN,1
B004420,SHIFTED,HARMFUL,0
B004421,SHIFTED,HARMFUL,0
B004422,SAME,BENIGN,1
B004423,SAME,BENIGN,1
B004424,SHIFTED,HARMFUL,0
B004425,SAME,BENIGN,1
B004426,SHIFTED,HARMFUL,0
B004427,SHIFTED,HARMFUL,0
B004428,SHIFTED,HARMFUL,0
B004429,SHIFTED,HARMFUL,0
B004430,SAME,BENIGN,1
B004431,SHIFTED,BENIGN,0
B004432,SHIFTED,HARMFUL,0
B004433,SHIFTED,HARMFUL,0
B004434,SAME,BENIGN,1
B004435,SHIFTED,HARMFUL,0
B004436,SAME,BENIGN,1
B004437,SAME,BENIGN,1
B004438,SHIFTED,HARMFUL,0
B004439,SAME,BENIGN,1
B004440,SAME,BENIGN,1
B004441,SAME,BENIGN,1
B004442,SAME,BENIGN,1
B004443,SHIFTED,BENIGN,0
B004444,SHIFTED,HARMFUL,0
B004445,SAME,BENIGN,1
B004446,SHIFTED,BENIGN,0
B004447,SHIFTED,HARMFUL,0
B004448,SHIFTED,HARMFUL,0
B004449,SHIFTED,HARMFUL,0
B004450,SHIFTED,HARMFUL,0
B004451,SHIFTED,HARMFUL,0
B004452,SHIFTED,BENIGN,0
B004453,SAME,BENIGN,1
B004454,SAME,BENIGN,1
B004455,SAME,BENIGN,1
B004456,SAME,BENIGN,1
B004457,SAME,BENIGN,1
B004458,SHIFTED,HARMFUL,0
B004459,SAME,BENIGN,1
B004460,SHIFTED,BENIGN,0
B004461,SAME,BENIGN,1
B004462,SHIFTED,BENIGN,0
B004463,SHIFTED,HARMFUL,0
B004464,SHIFTED,HARMFUL,0
B004465,SHIFTED,HARMFUL,0
B004466,SHIFTED,HARMFUL,0
B004467,SHIFTED,HARMFUL,0
B004468,SAME,BENIGN,1
B004469,SAME,BENIGN,1
B004470,SHIFTED,HARMFUL,0
B004471,SHIFTED,HARMFUL,0
B004472,SHIFTED,HARMFUL,0
B004473,SHIFTED,HARMFUL,0
B004474,SAME,BENIGN,1
B004475,SAME,BENIGN,1
B004476,SHIFTED,HARMFUL,0
B004477,SHIFTED,HARMFUL,0
B004478,SHIFTED,HARMFUL,0
B004479,SAME,BENIGN,1
B004480,SAME,BENIGN,1
B004481,SAME,BENIGN,1
B004482,SHIFTED,HARMFUL,0
B004483,SAME,BENIGN,1
B004484,SAME,BENIGN,1
B004485,SAME,BENIGN,1
B004486,SAME,BENIGN,1
B004487,SAME,BENIGN,1
B004488,SAME,BENIGN,1
B004489,SHIFTED,HARMFUL,0
B004490,SHIFTED,HARMFUL,0
B004491,SHIFTED,HARMFUL,0
B004492,SHIFTED,HARMFUL,0
B004493,SHIFTED,HARMFUL,0
B004494,SHIFTED,HARMFUL,0
B004495,SHIFTED,BENIGN,0
B004496,SHIFTED,HARMFUL,0
B004497,SAME,BENIGN,1
B004498,SHIFTED,BENIGN,0
B004499,SAME,BENIGN,1
B004500,SAME,BENIGN,1
B004501,SAME,BENIGN,1
B004502,SAME,BENIGN,1
B004503,SHIFTED,HARMFUL,0
B004504,SAME,BENIGN,1
B004505,SHIFTED,HARMFUL,0
B004506,SAME,BENIGN,1
B004507,SAME,BENIGN,1
B004508,SHIFTED,BENIGN,0
B004509,SHIFTED,BENIGN,0
B004510,SAME,BENIGN,1
B004511,SHIFTED,BENIGN,0
B004512,SHIFTED,BENIGN,0
B004513,SAME,BENIGN,1
B004514,SAME,BENIGN,1
B004515,SAME,BENIGN,1
B004516,SAME,BENIGN,1
B004517,SHIFTED,HARMFUL,0
B004518,SHIFTED,HARMFUL,0
B004519,SAME,BENIGN,1
B004520,SAME,BENIGN,1
B004521,SHIFTED,BENIGN,0
B004522,SHIFTED,HARMFUL,0
B004523,SHIFTED,BENIGN,0
B004524,SHIFTED,HARMFUL,0
B004525,SHIFTED,BENIGN,0
B004526,SAME,BENIGN,1
B004527,SHIFTED,HARMFUL,0
B004528,SAME,BENIGN,1
B004529,SAME,BENIGN,1
B004530,SHIFTED,HARMFUL,0
B004531,SHIFTED,HARMFUL,0
B004532,SHIFTED,HARMFUL,0
B004533,SHIFTED,BENIGN,0
B004534,SAME,BENIGN,1
B004535,SAME,BENIGN,1
B004536,SHIFTED,HARMFUL,0
B004537,SHIFTED,BENIGN,0
B004538,SHIFTED,HARMFUL,0
B004539,SAME,BENIGN,1
B004540,SHIFTED,HARMFUL,0
B004541,SHIFTED,HARMFUL,0
B004542,SHIFTED,HARMFUL,0
B004543,SHIFTED,HARMFUL,0
B004544,SAME,BENIGN,1
B004545,SAME,BENIGN,1
B004546,SHIFTED,HARMFUL,0
B004547,SHIFTED,HARMFUL,0
B004548,SHIFTED,HARMFUL,0
B004549,SAME,BENIGN,1
B004550,SHIFTED,HARMFUL,0
B004551,UNKNOWN,UNKNOWN,
B004552,SAME,BENIGN,1
B004553,SHIFTED,HARMFUL,0
B004554,SAME,BENIGN,1
B004555,SHIFTED,HARMFUL,0
B004556,SAME,BENIGN,1
B004557,SAME,BENIGN,1
B004558,SHIFTED,HARMFUL,0
B004559,SAME,BENIGN,1
B004560,SHIFTED,BENIGN,0
B004561,SHIFTED,HARMFUL,0
B004562,SHIFTED,BENIGN,0
B004563,SHIFTED,BENIGN,0
B004564,SHIFTED,HARMFUL,0
B004565,SHIFTED,BENIGN,0
B004566,SHIFTED,HARMFUL,0
B004567,SAME,BENIGN,1
B004568,SHIFTED,HARMFUL,0
B004569,SAME,BENIGN,1
B004570,SHIFTED,HARMFUL,0
B004571,SHIFTED,HARMFUL,0
B004572,SHIFTED,HARMFUL,0
B004573,SAME,BENIGN,1
B004574,SAME,BENIGN,1
B004575,SAME,BENIGN,1
B004576,SAME,BENIGN,1
B004577,SAME,BENIGN,1
B004578,SAME,BENIGN,1
B004579,SAME,BENIGN,1
B004580,SHIFTED,HARMFUL,0
B004581,SHIFTED,HARMFUL,0
B004582,SAME,BENIGN,1
B004583,SHIFTED,BENIGN,0
B004584,SAME,BENIGN,1
B004585,SHIFTED,BENIGN,0
B004586,SAME,BENIGN,1
B004587,SHIFTED,HARMFUL,0
B004588,SHIFTED,HARMFUL,0
B004589,SHIFTED,HARMFUL,0
B004590,SAME,BENIGN,1
B004591,SHIFTED,BENIGN,0
B004592,SHIFTED,HARMFUL,0
B004593,SHIFTED,HARMFUL,0
B004594,SHIFTED,BENIGN,0
B004595,SHIFTED,BENIGN,0
B004596,SAME,BENIGN,1
B004597,SAME,BENIGN,1
B004598,SAME,BENIGN,1
B004599,SAME,BENIGN,1
B004600,SAME,BENIGN,1
B004601,SAME,BENIGN,1
B004602,SHIFTED,HARMFUL,0
B004603,SHIFTED,HARMFUL,0
B004604,SHIFTED,HARMFUL,0
B004605,SHIFTED,HARMFUL,0
B004606,SAME,BENIGN,1
B004607,SAME,BENIGN,1
B004608,SHIFTED,HARMFUL,0
B004609,SAME,BENIGN,1
B004610,SHIFTED,HARMFUL,0
B004611,SAME,BENIGN,1
B004612,SHIFTED,HARMFUL,0
B004613,SHIFTED,HARMFUL,0
B004614,SAME,BENIGN,1
B004615,SAME,BENIGN,1
B004616,SHIFTED,HARMFUL,0
B004617,SAME,BENIGN,1
B004618,SHIFTED,HARMFUL,0
B004619,SHIFTED,BENIGN,0
B004620,SAME,BENIGN,1
B004621,SHIFTED,BENIGN,0
B004622,SHIFTED,BENIGN,0
B004623,SHIFTED,BENIGN,0
B004624,SHIFTED,HARMFUL,0
B004625,SHIFTED,HARMFUL,0
B004626,SHIFTED,HARMFUL,0
B004627,SAME,BENIGN,1
B004628,SAME,BENIGN,1
B004629,SHIFTED,HARMFUL,0
B004630,SHIFTED,HARMFUL,0
B004631,SHIFTED,BENIGN,0
B004632,SAME,BENIGN,1
B004633,SHIFTED,HARMFUL,0
B004634,SAME,BENIGN,1
B004635,SHIFTED,HARMFUL,0
B004636,SHIFTED,HARMFUL,0
B004637,SHIFTED,HARMFUL,0
B004638,SHIFTED,HARMFUL,0
B004639,SAME,BENIGN,1
B004640,SAME,BENIGN,1
B004641,SHIFTED,BENIGN,0
B004642,SHIFTED,HARMFUL,0
B004643,SHIFTED,HARMFUL,0
B004644,SHIFTED,HARMFUL,0
B004645,SAME,BENIGN,1
B004646,SHIFTED,HARMFUL,0
B004647,SHIFTED,HARMFUL,0
B004648,SAME,BENIGN,1
B004649,SAME,BENIGN,1
B004650,SAME,BENIGN,1
B004651,SHIFTED,BENIGN,0
B004652,SHIFTED,BENIGN,0
B004653,SHIFTED,BENIGN,0
B004654,SHIFTED,HARMFUL,0
B004655,SHIFTED,HARMFUL,0
B004656,SHIFTED,HARMFUL,0
B004657,SHIFTED,HARMFUL,0
B004658,SHIFTED,BENIGN,0
B004659,SAME,BENIGN,1
B004660,SHIFTED,HARMFUL,0
B004661,SHIFTED,HARMFUL,0
B004662,SHIFTED,HARMFUL,0
B004663,SAME,BENIGN,1
B004664,SAME,HARMFUL,0
B004665,SHIFTED,HARMFUL,0
B004666,SAME,BENIGN,1
B004667,SHIFTED,HARMFUL,0
B004668,SHIFTED,HARMFUL,0
B004669,SHIFTED,HARMFUL,0
B004670,SAME,BENIGN,1
B004671,SAME,BENIGN,1
B004672,SHIFTED,HARMFUL,0
B004673,SHIFTED,BENIGN,0
B004674,SHIFTED,HARMFUL,0
B004675,SHIFTED,BENIGN,0
B004676,SHIFTED,HARMFUL,0
B004677,SAME,BENIGN,1
B004678,SAME,BENIGN,1
B004679,SHIFTED,HARMFUL,0
B004680,SHIFTED,HARMFUL,0
B004681,SHIFTED,HARMFUL,0
B004682,SAME,BENIGN,1
B004683,SHIFTED,BENIGN,0
B004684,SHIFTED,HARMFUL,0
B004685,SHIFTED,BENIGN,0
B004686,SHIFTED,BENIGN,0
B004687,SHIFTED,BENIGN,0
B004688,SHIFTED,HARMFUL,0
B004689,SHIFTED,BENIGN,0
B004690,SAME,BENIGN,1
B004691,SHIFTED,HARMFUL,0
B004692,SAME,BENIGN,1
B004693,SAME,BENIGN,1
B004694,SAME,BENIGN,1
B004695,SHIFTED,HARMFUL,0
B004696,SAME,BENIGN,1
B004697,SHIFTED,HARMFUL,0
B004698,SAME,BENIGN,1
B004699,SAME,BENIGN,1
B004700,SHIFTED,HARMFUL,0
B004701,SHIFTED,HARMFUL,0
B004702,SAME,BENIGN,1
B004703,SHIFTED,HARMFUL,0
B004704,SHIFTED,BENIGN,0
B004705,SHIFTED,BENIGN,0
B004706,SAME,BENIGN,1
B004707,SAME,BENIGN,1
B004708,SAME,BENIGN,1
B004709,SHIFTED,HARMFUL,0
B004710,SHIFTED,HARMFUL,0
B004711,SHIFTED,HARMFUL,0
B004712,SHIFTED,HARMFUL,0
B004713,SHIFTED,HARMFUL,0
B004714,SAME,BENIGN,1
B004715,SHIFTED,HARMFUL,0
B004716,SHIFTED,HARMFUL,0
B004717,SAME,BENIGN,1
B004718,SHIFTED,HARMFUL,0
B004719,SHIFTED,HARMFUL,0
B004720,SHIFTED,BENIGN,0
B004721,SAME,BENIGN,1
B004722,SAME,HARMFUL,0
B004723,SAME,BENIGN,1
B004724,SHIFTED,HARMFUL,0
B004725,SHIFTED,HARMFUL,0
B004726,SHIFTED,HARMFUL,0
B004727,SHIFTED,HARMFUL,0
